num,time,key,East_longitude,North_latitude
2503,2016-08-05 18:57:20,$GPGLL,121.9360036,30.9096271
2504,2016-08-05 18:57:21,$GPRMC,121.9359995,30.90962144
2505,2016-08-05 18:57:23,$GPGGA,121.9360036,30.9096214
2506,2016-08-05 18:57:32,$GPGLL,121.9359906,30.90961501
2507,2016-08-05 18:57:33,$GPRMC,121.9359971,30.90961956
2508,2016-08-05 18:57:35,$GPGGA,121.9359927,30.90961743
2509,2016-08-05 18:57:36,$GPGGA,121.9359908,30.90961718
2510,2016-08-05 18:57:43,$GPGLL,121.935993,30.90961987
2511,2016-08-05 18:57:45,$GPRMC,121.9359922,30.90961635
2512,2016-08-05 18:57:46,$GPGGA,121.9359903,30.90961285
2513,2016-08-05 18:57:55,$GPGLL,121.9359846,30.90960612
2515,2016-08-05 18:57:56,$GPRMC,121.93599,30.90960363
2516,2016-08-05 18:57:58,$GPGGA,121.9359862,30.9096099
2517,2016-08-05 18:58:06,$GPGLL,121.9359707,30.90960272
2518,2016-08-05 18:58:08,$GPRMC,121.9359688,30.90959379
2519,2016-08-05 18:58:09,$GPRMC,121.9359762,30.90958992
2520,2016-08-05 18:58:10,$GPGGA,121.9359735,30.90959158
2521,2016-08-05 18:58:19,$GPGLL,121.9359648,30.90959111
2522,2016-08-05 18:58:20,$GPRMC,121.9359661,30.90958459
2523,2016-08-05 18:58:21,$GPRMC,121.9359653,30.90958379
2524,2016-08-05 18:58:23,$GPGGA,121.9359656,30.90958731
2525,2016-08-05 18:58:24,$GPGGA,121.9359669,30.9095854
2528,2016-08-05 18:58:31,$GPGLL,121.9359659,30.9095789
2529,2016-08-05 18:58:33,$GPRMC,121.9359615,30.90958274
2531,2016-08-05 18:58:34,$GPRMC,121.9359694,30.90957317
2533,2016-08-05 18:58:35,$GPGGA,121.9359689,30.90957914
2535,2016-08-05 18:58:43,$GPGLL,121.9359542,30.90956328
2536,2016-08-05 18:58:44,$GPGLL,121.9359485,30.90956631
2537,2016-08-05 18:58:45,$GPGLL,121.9359509,30.90956358
2539,2016-08-05 18:58:47,$GPGGA,121.9359523,30.9095576
2540,2016-08-05 18:58:48,$GPGGA,121.935949,30.90955519
2541,2016-08-05 18:58:55,$GPGLL,121.9359488,30.90954651
2542,2016-08-05 18:58:56,$GPRMC,121.9359458,30.90954491
2543,2016-08-05 18:58:57,$GPRMC,121.9359431,30.90954494
2544,2016-08-05 18:58:58,$GPGGA,121.9359412,30.90954062
2545,2016-08-05 18:59:06,$GPGLL,121.9359423,30.90953057
2546,2016-08-05 18:59:07,$GPGLL,121.9359439,30.909533
2548,2016-08-05 18:59:09,$GPGGA,121.9359344,30.90952956
2549,2016-08-05 18:59:17,$GPGLL,121.9359371,30.90952736
2550,2016-08-05 18:59:18,$GPGLL,121.9359325,30.90952388
2551,2016-08-05 18:59:19,$GPRMC,121.9359327,30.90952876
2552,2016-08-05 18:59:20,$GPRMC,121.9359273,30.90953071
2554,2016-08-05 18:59:21,$GPRMC,121.9359287,30.90952663
2555,2016-08-05 18:59:22,$GPGGA,121.9359262,30.90952773
2556,2016-08-05 18:59:29,$GPGLL,121.9359281,30.90952067
2557,2016-08-05 18:59:30,$GPRMC,121.935924,30.90951989
2558,2016-08-05 18:59:31,$GPRMC,121.9359224,30.90951882
2559,2016-08-05 18:59:34,$GPGGA,121.9359224,30.90951312
2560,2016-08-05 18:59:35,$GPGGA,121.9359175,30.90951832
2561,2016-08-05 18:59:36,$GPGGA,121.9359276,30.90951281
2563,2016-08-05 18:59:37,$GPGGA,121.9359181,30.90951533
2565,2016-08-05 18:59:38,$GPGGA,121.9359222,30.90951394
2566,2016-08-05 18:59:39,$GPGGA,121.9359205,30.90950609
2568,2016-08-05 18:59:42,$GPGLL,121.9359241,30.90950579
2569,2016-08-05 18:59:43,$GPRMC,121.9359208,30.90950338
2570,2016-08-05 18:59:45,$GPGGA,121.9359252,30.90950334
2571,2016-08-05 18:59:52,$GPGLL,121.9359208,30.90950066
2572,2016-08-05 18:59:53,$GPGLL,121.9359233,30.9094982
2573,2016-08-05 18:59:54,$GPRMC,121.9359159,30.90949773
2575,2016-08-05 18:59:55,$GPRMC,121.9359235,30.90950145
2576,2016-08-05 18:59:56,$GPRMC,121.9359249,30.9095009
2578,2016-08-05 18:59:57,$GPRMC,121.9359203,30.90950175
2579,2016-08-05 18:59:58,$GPGGA,121.9359195,30.90949281
2580,2016-08-05 19:00:06,$GPGLL,121.935914,30.90948744
2581,2016-08-05 19:00:07,$GPRMC,121.9359124,30.90949098
2582,2016-08-05 19:00:09,$GPGGA,121.9359184,30.90949147
2583,2016-08-05 19:00:16,$GPGLL,121.9359026,30.90948646
2584,2016-08-05 19:00:17,$GPGLL,121.9359086,30.9094864
2585,2016-08-05 19:00:18,$GPRMC,121.9359086,30.90948559
2587,2016-08-05 19:00:19,$GPRMC,121.935901,30.90948593
2588,2016-08-05 19:00:20,$GPRMC,121.9359091,30.90948396
2590,2016-08-05 19:00:28,$GPGLL,121.935901,30.90948159
2591,2016-08-05 19:00:29,$GPRMC,121.9358983,30.90948324
2592,2016-08-05 19:00:30,$GPRMC,121.9358996,30.90948214
2593,2016-08-05 19:00:31,$GPGGA,121.9358931,30.9094757
2594,2016-08-05 19:00:39,$GPGLL,121.9358839,30.90947578
2595,2016-08-05 19:00:40,$GPGLL,121.9358839,30.90947469
2597,2016-08-05 19:00:42,$GPGGA,121.9358836,30.90947497
2598,2016-08-05 19:00:51,$GPGLL,121.9358825,30.90946088
2599,2016-08-05 19:00:52,$GPRMC,121.9358779,30.9094601
2600,2016-08-05 19:00:53,$GPGGA,121.9358763,30.90946039
2601,2016-08-05 19:01:01,$GPGLL,121.9358784,30.90945766
2602,2016-08-05 19:01:02,$GPGLL,121.9358833,30.90946331
2603,2016-08-05 19:01:03,$GPRMC,121.935882,30.90946197
2604,2016-08-05 19:01:04,$GPRMC,121.9358746,30.90945579
2606,2016-08-05 19:01:05,$GPRMC,121.9358752,30.90946176
2607,2016-08-05 19:01:06,$GPGGA,121.9358803,30.90945574
2608,2016-08-05 19:01:13,$GPGLL,121.9358798,30.90944707
2609,2016-08-05 19:01:14,$GPRMC,121.9358708,30.90944173
2610,2016-08-05 19:01:15,$GPRMC,121.935873,30.90943683
2611,2016-08-05 19:01:17,$GPGGA,121.9358717,30.90943819
2612,2016-08-05 19:01:18,$GPGGA,121.935879,30.9094384
2613,2016-08-05 19:01:25,$GPGLL,121.9358624,30.90942309
2614,2016-08-05 19:01:28,$GPGGA,121.9358543,30.90941584
2615,2016-08-05 19:01:36,$GPGLL,121.9358608,30.90940222
2617,2016-08-05 19:01:37,$GPGLL,121.9358559,30.90940552
2619,2016-08-05 19:01:39,$GPGGA,121.9358619,30.90940194
2620,2016-08-05 19:01:47,$GPGLL,121.9358491,30.90940911
2621,2016-08-05 19:01:49,$GPRMC,121.935857,30.90940307
2622,2016-08-05 19:01:50,$GPGGA,121.9358576,30.90940279
2623,2016-08-05 19:01:59,$GPGLL,121.9358494,30.90939473
2625,2016-08-05 19:02:00,$GPRMC,121.9358562,30.9093925
2626,2016-08-05 19:02:02,$GPGGA,121.9358518,30.90939525
2627,2016-08-05 19:02:10,$GPGLL,121.9358505,30.90937791
2628,2016-08-05 19:02:11,$GPRMC,121.9358451,30.90938067
2629,2016-08-05 19:02:13,$GPGGA,121.9358472,30.90937387
2630,2016-08-05 19:02:14,$GPGGA,121.9358467,30.90937659
2631,2016-08-05 19:02:21,$GPGLL,121.9358375,30.90937043
2632,2016-08-05 19:02:22,$GPRMC,121.9358288,30.9093659
2633,2016-08-05 19:02:24,$GPGGA,121.9358304,30.90936345
2634,2016-08-05 19:02:33,$GPGLL,121.935822,30.90934508
2636,2016-08-05 19:02:34,$GPRMC,121.9358136,30.90934434
2637,2016-08-05 19:02:35,$GPRMC,121.9358122,30.90934598
2638,2016-08-05 19:02:36,$GPRMC,121.9358117,30.90934328
2639,2016-08-05 19:02:37,$GPGGA,121.9358117,30.90934056
2640,2016-08-05 19:02:45,$GPGLL,121.935794,30.9093334
2641,2016-08-05 19:02:46,$GPGLL,121.9357943,30.90932797
2643,2016-08-05 19:02:47,$GPGLL,121.9357986,30.90932604
2644,2016-08-05 19:02:48,$GPRMC,121.9357984,30.90933065
2646,2016-08-05 19:02:57,$GPGLL,121.9357967,30.90930571
2647,2016-08-05 19:02:58,$GPRMC,121.9357938,30.90930222
2648,2016-08-05 19:03:01,$GPGGA,121.9357946,30.90930546
2650,2016-08-05 19:03:02,$GPGGA,121.9357919,30.90929762
2652,2016-08-05 19:03:08,$GPGLL,121.935778,30.90928771
2653,2016-08-05 19:03:09,$GPRMC,121.9357859,30.90928547
2654,2016-08-05 19:03:11,$GPGGA,121.9357843,30.90928196
2655,2016-08-05 19:03:18,$GPGLL,121.9357818,30.90926625
2656,2016-08-05 19:03:19,$GPGLL,121.9357905,30.90926373
2657,2016-08-05 19:03:20,$GPRMC,121.9357884,30.90925562
2659,2016-08-05 19:03:21,$GPGGA,121.9357837,30.90925268
2660,2016-08-05 19:03:30,$GPGLL,121.9357813,30.90924077
2661,2016-08-05 19:03:31,$GPGLL,121.9357781,30.90924134
2662,2016-08-05 19:03:32,$GPGLL,121.9357734,30.90923487
2664,2016-08-05 19:03:33,$GPRMC,121.9357718,30.90923136
2665,2016-08-05 19:03:34,$GPRMC,121.9357713,30.9092273
2666,2016-08-05 19:03:37,$GPGGA,121.9357688,30.90922596
2668,2016-08-05 19:03:38,$GPGGA,121.9357664,30.90922165
2670,2016-08-05 19:03:44,$GPGLL,121.9357585,30.90921005
2671,2016-08-05 19:03:45,$GPRMC,121.935755,30.90920548
2672,2016-08-05 19:03:47,$GPGGA,121.9357482,30.90920879
2673,2016-08-05 19:03:57,$GPGLL,121.9357471,30.90918412
2674,2016-08-05 19:03:59,$GPRMC,121.9357422,30.90918525
2675,2016-08-05 19:04:00,$GPGGA,121.9357433,30.90918063
2676,2016-08-05 19:04:09,$GPGLL,121.9357341,30.90917556
2678,2016-08-05 19:04:11,$GPRMC,121.9357379,30.90917932
2679,2016-08-05 19:04:12,$GPRMC,121.9357324,30.90917313
2681,2016-08-05 19:04:13,$GPRMC,121.9357335,30.9091715
2682,2016-08-05 19:04:14,$GPGGA,121.9357297,30.9091756
2684,2016-08-05 19:04:15,$GPGGA,121.9357335,30.90917529
2685,2016-08-05 19:04:16,$GPGGA,121.9357324,30.90916934
2686,2016-08-05 19:04:23,$GPGLL,121.935721,30.90915127
2688,2016-08-05 19:04:24,$GPRMC,121.9357238,30.90914718
2689,2016-08-05 19:04:25,$GPGGA,121.935724,30.90914501
2691,2016-08-05 19:04:36,$GPGLL,121.9357121,30.90912911
2692,2016-08-05 19:04:37,$GPRMC,121.935714,30.9091253
2693,2016-08-05 19:04:38,$GPRMC,121.9357097,30.90912398
2694,2016-08-05 19:04:39,$GPRMC,121.9357061,30.90912049
2695,2016-08-05 19:04:40,$GPRMC,121.9357097,30.90911422
2696,2016-08-05 19:04:41,$GPRMC,121.9357083,30.9091126
2697,2016-08-05 19:04:42,$GPRMC,121.9357045,30.90910911
2698,2016-08-05 19:04:43,$GPRMC,121.9357021,30.90910696
2699,2016-08-05 19:04:44,$GPRMC,121.9357034,30.90910804
2700,2016-08-05 19:04:45,$GPRMC,121.9357026,30.90909882
2701,2016-08-05 19:04:46,$GPRMC,121.9357051,30.90910477
2702,2016-08-05 19:04:47,$GPGGA,121.9357004,30.90909721
2703,2016-08-05 19:04:56,$GPGLL,121.9356942,30.90908859
2704,2016-08-05 19:04:57,$GPGLL,121.9356956,30.90907909
2705,2016-08-05 19:04:58,$GPGLL,121.9356917,30.90908482
2707,2016-08-05 19:04:59,$GPGLL,121.9356882,30.9090778
2708,2016-08-05 19:05:00,$GPRMC,121.9356893,30.90907562
2710,2016-08-05 19:05:01,$GPGGA,121.9356831,30.90907784
2711,2016-08-05 19:05:02,$GPGLL,121.9356822,30.90907541
2712,2016-08-05 19:05:03,$GPGLL,121.9356901,30.90907968
2714,2016-08-05 19:05:08,$GPGLL,121.9356779,30.90906731
2715,2016-08-05 19:05:09,$GPRMC,121.9356771,30.90906759
2716,2016-08-05 19:05:10,$GPRMC,121.9356722,30.9090633
2717,2016-08-05 19:05:12,$GPGGA,121.9356803,30.90906675
2718,2016-08-05 19:05:20,$GPGLL,121.9356727,30.90905922
2719,2016-08-05 19:05:21,$GPRMC,121.9356689,30.90905709
2720,2016-08-05 19:05:23,$GPGGA,121.9356703,30.90905653
2721,2016-08-05 19:05:24,$GPGGA,121.9356717,30.90905706
2722,2016-08-05 19:05:30,$GPGLL,121.9356632,30.90905578
2723,2016-08-05 19:05:31,$GPGLL,121.9356621,30.90905199
2724,2016-08-05 19:05:32,$GPRMC,121.9356657,30.90905061
2725,2016-08-05 19:05:33,$GPRMC,121.9356706,30.90905382
2727,2016-08-05 19:05:34,$GPRMC,121.9356662,30.90905386
2728,2016-08-05 19:05:35,$GPGGA,121.9356728,30.90904946
2729,2016-08-05 19:05:41,$GPGLL,121.9356785,30.90904941
2730,2016-08-05 19:05:42,$GPGLL,121.9356755,30.90904754
2731,2016-08-05 19:05:43,$GPRMC,121.9356757,30.90904998
2732,2016-08-05 19:05:44,$GPGGA,121.9356738,30.90904809
2733,2016-08-05 19:05:52,$GPGLL,121.9356747,30.9090508
2735,2016-08-05 19:05:53,$GPRMC,121.9356798,30.9090456
2736,2016-08-05 19:05:55,$GPGGA,121.9356763,30.9090497
2737,2016-08-05 19:06:02,$GPGLL,121.9356844,30.90904827
2738,2016-08-05 19:06:03,$GPGLL,121.9356804,30.90904397
2739,2016-08-05 19:06:04,$GPRMC,121.9356844,30.90904827
2741,2016-08-05 19:06:05,$GPRMC,121.9356847,30.90903986
2742,2016-08-05 19:06:06,$GPRMC,121.9356872,30.90903984
2744,2016-08-05 19:06:07,$GPGGA,121.9356853,30.90904094
2745,2016-08-05 19:06:14,$GPGLL,121.9356839,30.90903851
2746,2016-08-05 19:06:15,$GPGLL,121.9356845,30.90904339
2748,2016-08-05 19:06:16,$GPGLL,121.9356782,30.90903856
2749,2016-08-05 19:06:17,$GPRMC,121.935685,30.90903823
2750,2016-08-05 19:06:18,$GPGGA,121.9356782,30.909041
2751,2016-08-05 19:06:23,$GPGLL,121.9356771,30.90904861
2752,2016-08-05 19:06:24,$GPGLL,121.9356703,30.90904867
2753,2016-08-05 19:06:25,$GPGLL,121.9356711,30.90904324
2755,2016-08-05 19:06:26,$GPGGA,121.9356722,30.90905163
2756,2016-08-05 19:06:32,$GPGLL,121.9356776,30.90904806
2757,2016-08-05 19:06:33,$GPRMC,121.935673,30.90904864
2758,2016-08-05 19:06:34,$GPGGA,121.9356777,30.90904264
2759,2016-08-05 19:06:40,$GPGLL,121.9356706,30.90904433
2760,2016-08-05 19:06:41,$GPGLL,121.9356681,30.90904543
2761,2016-08-05 19:06:42,$GPGLL,121.9356728,30.90904702
2763,2016-08-05 19:06:43,$GPRMC,121.93567,30.90904677
2764,2016-08-05 19:06:44,$GPRMC,121.9356695,30.90904623
2765,2016-08-05 19:06:45,$GPGGA,121.9356684,30.9090419
2766,2016-08-05 19:06:49,$GPGLL,121.9356736,30.90904349
2767,2016-08-05 19:06:50,$GPGLL,121.9356728,30.90904675
2769,2016-08-05 19:06:51,$GPRMC,121.9356725,30.90904567
2770,2016-08-05 19:06:52,$GPGGA,121.9356782,30.9090505
2771,2016-08-05 19:06:58,$GPGLL,121.9356744,30.9090489
2772,2016-08-05 19:06:59,$GPGLL,121.9356842,30.90904176
2773,2016-08-05 19:07:00,$GPGLL,121.9356809,30.90904478
2775,2016-08-05 19:07:01,$GPRMC,121.9356771,30.90904345
2776,2016-08-05 19:07:02,$GPRMC,121.9356801,30.9090475
2777,2016-08-05 19:07:03,$GPGGA,121.9356825,30.90904829
2778,2016-08-05 19:07:07,$GPGLL,121.9356844,30.90904664
2779,2016-08-05 19:07:08,$GPRMC,121.9356752,30.90904239
2780,2016-08-05 19:07:10,$GPGGA,121.9356796,30.90903909
2781,2016-08-05 19:07:11,$GPGGA,121.9356801,30.90904424
2782,2016-08-05 19:07:16,$GPGLL,121.9356763,30.90904129
2784,2016-08-05 19:07:18,$GPGGA,121.9356768,30.90904481
2785,2016-08-05 19:07:24,$GPGLL,121.9356755,30.90903235
2786,2016-08-05 19:07:25,$GPRMC,121.9356671,30.90903026
2787,2016-08-05 19:07:26,$GPGGA,121.9356692,30.90903105
2788,2016-08-05 19:07:33,$GPGLL,121.935663,30.90902622
2789,2016-08-05 19:07:34,$GPGLL,121.9356649,30.90902783
2791,2016-08-05 19:07:35,$GPGLL,121.93566,30.909023
2792,2016-08-05 19:07:36,$GPRMC,121.9356684,30.90902238
2794,2016-08-05 19:07:43,$GPGLL,121.9356617,30.90899966
2795,2016-08-05 19:07:44,$GPRMC,121.9356532,30.90900407
2796,2016-08-05 19:07:45,$GPGGA,121.9356519,30.90899812
2797,2016-08-05 19:07:52,$GPGLL,121.9356535,30.9089859
2798,2016-08-05 19:07:53,$GPGLL,121.9356527,30.90898726
2800,2016-08-05 19:07:54,$GPGLL,121.9356541,30.90898671
2801,2016-08-05 19:07:55,$GPRMC,121.9356481,30.908977
2803,2016-08-05 19:08:00,$GPGLL,121.9356437,30.90896863
2804,2016-08-05 19:08:01,$GPGLL,121.9356394,30.90897518
2807,2016-08-05 19:08:03,$GPRMC,121.9356421,30.90896431
2808,2016-08-05 19:08:04,$GPRMC,121.9356484,30.90897022
2809,2016-08-05 19:08:05,$GPRMC,121.9356386,30.90896678
2811,2016-08-05 19:08:06,$GPGGA,121.9356432,30.90895833
2812,2016-08-05 19:08:09,$GPGLL,121.9356416,30.908954
2813,2016-08-05 19:08:10,$GPGLL,121.9356451,30.90894828
2814,2016-08-05 19:08:11,$GPGLL,121.9356438,30.90894612
2816,2016-08-05 19:08:12,$GPRMC,121.9356432,30.90894775
2817,2016-08-05 19:08:13,$GPRMC,121.9356386,30.90894617
2818,2016-08-05 19:08:14,$GPGGA,121.9356454,30.90894502
2819,2016-08-05 19:08:18,$GPGLL,121.9356421,30.90894315
2820,2016-08-05 19:08:19,$GPGLL,121.9356487,30.9089477
2821,2016-08-05 19:08:20,$GPGLL,121.9356427,30.90894694
2822,2016-08-05 19:08:21,$GPGLL,121.9356421,30.90894776
2824,2016-08-05 19:08:22,$GPRMC,121.9356435,30.90894694
2825,2016-08-05 19:08:23,$GPGGA,121.9356459,30.9089442
2826,2016-08-05 19:08:27,$GPGLL,121.9356373,30.90893669
2827,2016-08-05 19:08:28,$GPRMC,121.9356326,30.90893727
2828,2016-08-05 19:08:29,$GPGGA,121.9356356,30.9089329
2829,2016-08-05 19:08:36,$GPGLL,121.9356294,30.90892998
2831,2016-08-05 19:08:37,$GPRMC,121.9356253,30.90892866
2832,2016-08-05 19:08:38,$GPGGA,121.9356294,30.90892211
2833,2016-08-05 19:08:46,$GPGLL,121.935621,30.90890754
2834,2016-08-05 19:08:47,$GPRMC,121.9356237,30.90890806
2835,2016-08-05 19:08:49,$GPGGA,121.9356177,30.90890866
2836,2016-08-05 19:08:55,$GPGLL,121.9356153,30.90889539
2837,2016-08-05 19:08:56,$GPGLL,121.9356136,30.90889486
2839,2016-08-05 19:08:57,$GPGLL,121.9356079,30.90888894
2840,2016-08-05 19:08:58,$GPRMC,121.9356079,30.90889301
2842,2016-08-05 19:09:04,$GPGLL,121.9356036,30.90887895
2843,2016-08-05 19:09:05,$GPGLL,121.9356044,30.90887623
2845,2016-08-05 19:09:06,$GPGLL,121.9356077,30.90887403
2846,2016-08-05 19:09:07,$GPRMC,121.9356058,30.90887378
2848,2016-08-05 19:09:14,$GPGLL,121.9355998,30.9088459
2849,2016-08-05 19:09:15,$GPGLL,121.9355949,30.90884675
2852,2016-08-05 19:09:17,$GPRMC,121.9355919,30.90884325
2853,2016-08-05 19:09:18,$GPGGA,121.9355952,30.90883482
2854,2016-08-05 19:09:25,$GPGLL,121.9355939,30.90882208
2856,2016-08-05 19:09:26,$GPGLL,121.9355922,30.90881261
2857,2016-08-05 19:09:27,$GPRMC,121.9355901,30.90880856
2858,2016-08-05 19:09:28,$GPGGA,121.9355882,30.90880993
2859,2016-08-05 19:09:29,$GPGGA,121.9355942,30.90880472
2860,2016-08-05 19:09:35,$GPGLL,121.9355841,30.90878664
2861,2016-08-05 19:09:36,$GPGLL,121.9355787,30.90879076
2862,2016-08-05 19:09:37,$GPGLL,121.9355852,30.90878311
2863,2016-08-05 19:09:38,$GPGLL,121.9355841,30.90878583
2865,2016-08-05 19:09:39,$GPRMC,121.9355847,30.90878447
2866,2016-08-05 19:09:40,$GPGGA,121.9355773,30.90878047
2867,2016-08-05 19:09:44,$GPGLL,121.9355762,30.9087802
2868,2016-08-05 19:09:45,$GPGLL,121.9355697,30.90877348
2869,2016-08-05 19:09:46,$GPGLL,121.935579,30.90877584
2870,2016-08-05 19:09:47,$GPGLL,121.9355757,30.9087775
2872,2016-08-05 19:09:48,$GPGGA,121.9355749,30.90877344
2873,2016-08-05 19:09:53,$GPGLL,121.9355746,30.90876937
2874,2016-08-05 19:09:54,$GPRMC,121.9355776,30.90876582
2875,2016-08-05 19:09:55,$GPGGA,121.9355708,30.90876588
2876,2016-08-05 19:10:01,$GPGLL,121.9355787,30.90877394
2877,2016-08-05 19:10:02,$GPRMC,121.93558,30.90877502
2878,2016-08-05 19:10:04,$GPGGA,121.9355825,30.90877066
2879,2016-08-05 19:10:10,$GPGLL,121.9355795,30.90877502
2880,2016-08-05 19:10:11,$GPRMC,121.9355757,30.90877668
2881,2016-08-05 19:10:12,$GPGGA,121.9355784,30.90877747
2882,2016-08-05 19:10:18,$GPGLL,121.93558,30.90877692
2883,2016-08-05 19:10:19,$GPRMC,121.9355779,30.90877449
2884,2016-08-05 19:10:21,$GPGGA,121.9355741,30.90877453
2885,2016-08-05 19:10:27,$GPGLL,121.9355662,30.90876646
2887,2016-08-05 19:10:29,$GPGGA,121.9355665,30.90876375
2888,2016-08-05 19:10:34,$GPGLL,121.9355697,30.9087564
2889,2016-08-05 19:10:36,$GPRMC,121.93557,30.90875097
2890,2016-08-05 19:10:37,$GPRMC,121.93557,30.90875314
2892,2016-08-05 19:10:43,$GPGLL,121.9355706,30.90874744
2893,2016-08-05 19:10:44,$GPGLL,121.9355681,30.90874122
2894,2016-08-05 19:10:45,$GPGLL,121.9355746,30.90874089
2895,2016-08-05 19:10:46,$GPRMC,121.9355654,30.9087445
2896,2016-08-05 19:10:47,$GPGGA,121.935567,30.9087434
2897,2016-08-05 19:10:48,$GPGGA,121.9355635,30.90873882
2898,2016-08-05 19:10:54,$GPGLL,121.9355608,30.90873098
2899,2016-08-05 19:10:55,$GPRMC,121.9355602,30.90873397
2900,2016-08-05 19:10:56,$GPGGA,121.9355613,30.90873288
2901,2016-08-05 19:11:02,$GPGLL,121.9355586,30.90873534
2902,2016-08-05 19:11:03,$GPGLL,121.9355649,30.90873854
2903,2016-08-05 19:11:04,$GPGLL,121.9355673,30.90873526
2905,2016-08-05 19:11:05,$GPRMC,121.935563,30.90874073
2906,2016-08-05 19:11:06,$GPRMC,121.9355581,30.90873914
2907,2016-08-05 19:11:07,$GPGGA,121.9355608,30.90874102
2908,2016-08-05 19:11:11,$GPGLL,121.9355608,30.90873451
2909,2016-08-05 19:11:12,$GPRMC,121.9355687,30.90874176
2910,2016-08-05 19:11:14,$GPGGA,121.9355613,30.9087402
2911,2016-08-05 19:11:15,$GPGGA,121.935563,30.90873774
2912,2016-08-05 19:11:20,$GPGLL,121.9355597,30.90874292
2913,2016-08-05 19:11:21,$GPRMC,121.9355616,30.90874942
2914,2016-08-05 19:11:22,$GPGGA,121.9355643,30.90874614
2915,2016-08-05 19:11:28,$GPGLL,121.9355605,30.90874617
2916,2016-08-05 19:11:29,$GPRMC,121.9355564,30.90874512
2917,2016-08-05 19:11:31,$GPGGA,121.935564,30.90874261
2918,2016-08-05 19:11:36,$GPGLL,121.9355659,30.90874612
2919,2016-08-05 19:11:37,$GPRMC,121.9355659,30.90874395
2920,2016-08-05 19:11:38,$GPRMC,121.9355716,30.90874906
2921,2016-08-05 19:11:39,$GPGGA,121.9355616,30.90874426
2922,2016-08-05 19:11:44,$GPGLL,121.9355711,30.90874337
2923,2016-08-05 19:11:45,$GPRMC,121.9355659,30.90874395
2924,2016-08-05 19:11:47,$GPGGA,121.9355681,30.90874583
2925,2016-08-05 19:11:53,$GPGLL,121.9355703,30.90874147
2927,2016-08-05 19:11:55,$GPGGA,121.935567,30.90874123
2928,2016-08-05 19:12:01,$GPGLL,121.9355689,30.9087385
2929,2016-08-05 19:12:02,$GPGLL,121.935567,30.90874747
2930,2016-08-05 19:12:03,$GPRMC,121.9355548,30.90874432
2931,2016-08-05 19:12:04,$GPGGA,121.9355534,30.90874406
2932,2016-08-05 19:12:10,$GPGLL,121.9355502,30.90874165
2933,2016-08-05 19:12:11,$GPRMC,121.9355548,30.90874324
2934,2016-08-05 19:12:12,$GPGGA,121.9355483,30.90874221
2935,2016-08-05 19:12:18,$GPGLL,121.9355434,30.90873764
2936,2016-08-05 19:12:19,$GPRMC,121.9355426,30.90873684
2937,2016-08-05 19:12:21,$GPGGA,121.9355434,30.90873575
2938,2016-08-05 19:12:27,$GPGLL,121.9355543,30.90872616
2939,2016-08-05 19:12:28,$GPRMC,121.9355524,30.90872292
2940,2016-08-05 19:12:29,$GPGGA,121.9355521,30.90872808
2941,2016-08-05 19:12:36,$GPGLL,121.9355434,30.90871595
2946,2016-08-05 19:12:39,$GPGGA,121.9355507,30.90871344
2947,2016-08-05 19:12:44,$GPGLL,121.9355475,30.90870344
2948,2016-08-05 19:12:45,$GPGLL,121.9355489,30.90870424
2949,2016-08-05 19:12:46,$GPGLL,121.9355393,30.90869944
2950,2016-08-05 19:12:47,$GPRMC,121.9355388,30.90869538
2952,2016-08-05 19:12:54,$GPGLL,121.9355366,30.90868726
2957,2016-08-05 19:12:57,$GPGGA,121.9355364,30.90868536
2958,2016-08-05 19:13:02,$GPGLL,121.9355364,30.90868401
2959,2016-08-05 19:13:04,$GPRMC,121.9355304,30.90867674
2960,2016-08-05 19:13:05,$GPGGA,121.9355391,30.90867395
2961,2016-08-05 19:13:11,$GPGLL,121.9355358,30.90866639
2962,2016-08-05 19:13:12,$GPGLL,121.9355394,30.9086669
2963,2016-08-05 19:13:13,$GPRMC,121.935531,30.90866345
2965,2016-08-05 19:13:14,$GPGGA,121.9355331,30.9086599
2966,2016-08-05 19:13:15,$GPGGA,121.9355334,30.9086599
2967,2016-08-05 19:13:20,$GPGLL,121.9355304,30.90865748
2968,2016-08-05 19:13:21,$GPRMC,121.935528,30.90866103
2969,2016-08-05 19:13:24,$GPGGA,121.9355299,30.90865966
2970,2016-08-05 19:13:25,$GPGGA,121.9355323,30.90866343
2971,2016-08-05 19:13:29,$GPGLL,121.9355296,30.9086583
2972,2016-08-05 19:13:30,$GPGLL,121.9355258,30.90865834
2973,2016-08-05 19:13:31,$GPGLL,121.9355253,30.90865048
2975,2016-08-05 19:13:32,$GPRMC,121.9355301,30.9086526
2976,2016-08-05 19:13:33,$GPGGA,121.9355302,30.90864691
2977,2016-08-05 19:13:38,$GPGLL,121.9355258,30.90863773
2978,2016-08-05 19:13:41,$GPGGA,121.9355196,30.90864076
2979,2016-08-05 19:13:47,$GPGLL,121.9355283,30.90863662
2980,2016-08-05 19:13:48,$GPRMC,121.9355188,30.90863182
2981,2016-08-05 19:13:49,$GPGGA,121.935519,30.90862775
2982,2016-08-05 19:13:57,$GPGLL,121.9355207,30.90860387
2983,2016-08-05 19:13:58,$GPRMC,121.935521,30.90859655
2984,2016-08-05 19:14:00,$GPGGA,121.9355177,30.90859766
